CUSTOMER_ID,SHIP_TO_ADDRESS,BILLING_ADDRESS,PHONE_NUMBER,NOTES,ADDRESS_ADDRESS_ID,DUMMY_ID
861,02,3rd Floor,718-494-6139,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,861,861
862,03,PO Box 96965,735-916-0984,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.",862,862
863,02,Suite 70,106-537-7627,Donec dapibus.,863,863
864,05,Apt 1175,915-861-0107,Donec posuere metus vitae ipsum. Aliquam non mauris.,864,864
865,03,Apt 39,186-176-5430,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",865,865
866,01,Suite 65,480-274-3584,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.",866,866
867,04,PO Box 97783,368-104-7886,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",867,867
868,03,Apt 1463,173-212-6763,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",868,868
869,02,Apt 40,866-376-8428,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,869,869
870,02,Suite 61,584-553-6989,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",870,870
871,01,Room 183,904-460-3385,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",871,871
872,03,Suite 90,855-183-8773,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,872,872
873,03,PO Box 91449,135-184-4565,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui.",873,873
874,04,Room 810,744-231-9445,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,874,874
875,04,PO Box 13072,693-568-4454,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",875,875
876,01,PO Box 51311,695-529-3821,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",876,876
877,04,Room 24,872-925-4966,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",877,877
878,03,16th Floor,378-635-1669,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",878,878
879,04,Apt 506,110-717-1695,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,879,879
880,02,PO Box 59185,952-689-0513,Integer ac leo.,880,880
881,03,15th Floor,176-560-4518,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",881,881
882,04,PO Box 66064,146-806-3648,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",882,882
883,01,12th Floor,770-657-0019,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",883,883
884,04,Apt 730,758-535-9602,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",884,884
885,05,PO Box 74170,235-595-1324,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",885,885
886,04,3rd Floor,400-143-7751,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",886,886
887,01,PO Box 25235,777-568-8511,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",887,887
888,03,Apt 130,992-355-8609,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",888,888
889,05,Room 555,973-563-0116,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,889,889
890,04,Apt 784,452-108-2344,Vivamus tortor.,890,890
891,01,16th Floor,314-594-9737,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",891,891
892,03,Room 585,195-810-2904,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.,892,892
893,03,Room 1760,448-247-5954,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",893,893
894,04,PO Box 74626,399-733-3507,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.,894,894
895,01,18th Floor,412-701-4051,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",895,895
896,05,Suite 28,172-849-5681,"In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",896,896
897,03,Room 1173,873-877-3948,"Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",897,897
898,04,PO Box 51573,162-144-1357,Morbi a ipsum.,898,898
899,05,PO Box 21076,251-689-1419,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,899,899
900,04,Room 866,795-588-0985,Nulla ut erat id mauris vulputate elementum. Nullam varius.,900,900
901,05,18th Floor,136-569-5264,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",901,901
902,03,Suite 91,103-942-4787,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam.",902,902
903,03,PO Box 80250,145-863-2383,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",903,903
904,05,Suite 24,898-510-0703,Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis.,904,904
905,04,Suite 53,262-467-8715,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,905,905
906,03,Room 421,729-515-2219,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,906,906
907,02,20th Floor,354-960-7708,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,907,907
908,04,Suite 13,182-896-9711,Sed ante. Vivamus tortor. Duis mattis egestas metus.,908,908
909,01,Apt 357,824-970-6481,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",909,909
910,05,14th Floor,916-594-4441,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",910,910
911,02,9th Floor,329-509-2070,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",911,911
912,03,6th Floor,339-787-2295,Maecenas rhoncus aliquam lacus.,912,912
913,04,Apt 1118,372-573-0739,Proin eu mi.,913,913
914,03,Suite 45,319-253-7851,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",914,914
915,01,Room 54,804-337-7856,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",915,915
916,03,PO Box 54733,508-461-3317,In quis justo. Maecenas rhoncus aliquam lacus.,916,916
917,05,PO Box 98768,240-948-0362,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.",917,917
918,04,Room 781,948-798-4949,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",918,918
919,02,13th Floor,459-318-9062,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",919,919
920,02,PO Box 31656,881-187-6130,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",920,920
921,04,Room 1128,557-560-6789,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",921,921
922,05,Room 1246,163-965-5836,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",922,922
923,05,Apt 1099,115-622-7837,"Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",923,923
924,03,Apt 1727,130-688-0832,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,924,924
925,05,Suite 33,444-435-6812,Cras in purus eu magna vulputate luctus.,925,925
926,04,8th Floor,436-654-8982,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",926,926
927,02,PO Box 81107,255-536-1766,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",927,927
928,01,Apt 1910,624-414-5968,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,928,928
929,05,Apt 1387,743-171-5075,"Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",929,929
930,02,PO Box 18678,573-510-3698,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna.,930,930
931,01,Room 1730,531-337-3209,Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.,931,931
932,02,Apt 220,404-445-5867,Phasellus sit amet erat.,932,932
933,05,Room 672,674-355-3217,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum.",933,933
934,02,Room 1634,492-246-0863,Nulla mollis molestie lorem.,934,934
935,03,PO Box 90940,823-635-3027,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",935,935
936,01,Apt 879,778-772-1231,Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,936,936
937,01,Apt 828,413-876-3834,In congue. Etiam justo. Etiam pretium iaculis justo.,937,937
938,05,Apt 831,528-746-1076,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",938,938
939,05,Room 87,711-943-3360,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",939,939
940,05,Suite 12,990-752-5655,Integer non velit.,940,940
941,05,Apt 505,170-549-7862,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus.,941,941
942,01,2nd Floor,475-881-8215,Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,942,942
943,05,12th Floor,315-515-6245,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",943,943
944,02,Apt 20,827-151-2477,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",944,944
945,02,Room 1947,489-445-1082,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",945,945
946,04,PO Box 13680,189-937-3889,Donec quis orci eget orci vehicula condimentum.,946,946
947,05,PO Box 12493,610-756-3244,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy.,947,947
948,04,Suite 39,174-106-5782,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",948,948
949,02,Suite 86,280-936-0235,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.",949,949
950,01,Apt 1945,108-747-2218,"Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",950,950
951,03,20th Floor,147-637-8019,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",951,951
952,03,Suite 91,283-236-0392,Vestibulum rutrum rutrum neque.,952,952
953,02,14th Floor,140-684-5422,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,953,953
954,02,PO Box 51126,349-559-9760,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",954,954
955,02,4th Floor,186-529-9025,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",955,955
956,05,PO Box 85715,991-131-1625,Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,956,956
957,03,Room 1147,515-344-7557,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",957,957
958,02,Apt 1150,497-781-8457,Etiam justo.,958,958
959,01,5th Floor,695-319-3095,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.",959,959
960,01,15th Floor,868-731-5911,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,960,960
961,01,1st Floor,203-341-0302,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",961,961
962,03,PO Box 80004,452-306-2983,Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,962,962
963,02,Room 995,621-406-3689,Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.,963,963
964,02,Suite 33,355-558-9702,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.,964,964
965,01,Suite 67,226-265-9050,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",965,965
966,04,PO Box 81691,715-620-1658,"Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",966,966
967,03,PO Box 67232,492-468-0203,Nunc purus.,967,967
968,05,Room 995,655-604-4798,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",968,968
969,03,Suite 71,576-623-9160,Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,969,969
970,05,Suite 33,398-990-3771,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.,970,970
971,05,Suite 16,998-425-7647,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",971,971
972,05,Apt 663,209-208-7045,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",972,972
973,05,Apt 387,298-751-3746,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",973,973
974,03,Suite 3,447-132-8001,Aliquam sit amet diam in magna bibendum imperdiet.,974,974
975,01,Room 1252,610-384-5045,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,975,975
976,02,19th Floor,286-749-1115,Morbi porttitor lorem id ligula.,976,976
977,02,Apt 1513,466-101-2868,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",977,977
978,01,Apt 1829,177-346-6456,Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla.,978,978
979,03,Suite 42,469-508-8158,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",979,979
980,01,PO Box 93128,601-849-6776,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",980,980
981,05,10th Floor,386-126-8241,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",981,981
982,05,Room 220,941-330-1072,Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,982,982
983,02,Apt 172,246-599-6077,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",983,983
984,01,Apt 1473,418-440-4546,Aenean lectus. Pellentesque eget nunc.,984,984
985,04,Suite 88,249-440-0250,Phasellus id sapien in sapien iaculis congue.,985,985
986,02,Apt 1340,233-354-1934,Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,986,986
987,02,Room 787,249-848-6531,Duis bibendum. Morbi non quam nec dui luctus rutrum.,987,987
988,05,12th Floor,872-905-1123,Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh.,988,988
989,01,2nd Floor,990-742-8285,Pellentesque ultrices mattis odio.,989,989
990,01,Room 498,166-566-7949,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",990,990
991,01,Room 867,304-259-6384,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,991,991
992,04,Suite 15,158-907-3033,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",992,992
993,04,Room 468,579-522-6863,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",993,993
994,01,Room 1825,362-231-2079,Proin at turpis a pede posuere nonummy.,994,994
995,05,PO Box 28540,799-491-7991,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",995,995
996,03,18th Floor,535-956-3750,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue.",996,996
997,03,Apt 572,801-811-9334,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo.",997,997
998,01,Suite 54,368-973-0603,Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,998,998
999,01,Suite 11,201-665-2638,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy.",999,999
1000,02,Apt 1237,212-603-3897,Nullam molestie nibh in lectus. Pellentesque at nulla.,1000,1000
